Time (hh:mm:ss),FlightID,Latitude (deg),Longitude (deg),Altitude (feet),Aircraft type,CAS (knot),TAS (knot),GS (knot),MACH
12:14:05,FLT1000,34.7996,141.7151,37998.13,B782,273.2771,397.2994,827.4541,0.8547
12:14:06,FLT1000,34.7994,141.713,37998.31,B782,273.2582,397.2773,827.3942,0.8547
12:14:07,FLT1000,34.7991,141.7109,37998.48,B782,273.301,397.2654,827.5373,0.8548
12:14:08,FLT1000,34.7989,141.7088,37998.54,B782,273.3268,397.2616,827.5863,0.8549
12:14:09,FLT1000,34.7986,141.7067,37998.55,B782,273.3415,397.2614,827.6993,0.855
12:14:10,FLT1000,34.7983,141.7046,37998.63,B782,273.2608,397.2639,827.7814,0.8551
12:14:11,FLT1000,34.798,141.7024,37998.73,B782,273.3177,397.2737,827.3951,0.8547
12:14:12,FLT1000,34.7977,141.7004,37998.76,B782,273.2282,397.2888,827.571,0.8549
12:14:13,FLT1000,34.7974,141.6982,37998.86,B782,273.2524,397.3067,827.6239,0.8549
12:14:14,FLT1000,34.797,141.6962,37998.96,B782,273.2551,397.3268,827.8696,0.8552
12:14:15,FLT1000,34.7967,141.6941,37999.04,B782,273.3118,397.3555,827.5468,0.8548
12:14:16,FLT1000,34.7963,141.6919,37999.1,B782,273.2759,397.382,827.4621,0.8547
12:14:17,FLT1000,34.7959,141.6899,37999.13,B782,273.2645,397.3968,827.4796,0.8548
12:14:18,FLT1000,34.7955,141.6878,37999.36,B782,273.2175,397.3995,827.2782,0.8546
12:14:19,FLT1000,34.7951,141.6857,37999.75,B782,273.4793,397.3917,827.22,0.8545
12:14:20,FLT1000,34.7947,141.6836,38000.19,B782,273.2453,397.3864,827.2426,0.8545
12:14:21,FLT1000,34.7943,141.6815,38000.43,B782,273.3494,397.3848,827.3911,0.8547
12:14:22,FLT1000,34.7939,141.6794,38000.2,B782,273.3179,397.3964,827.5677,0.8549
12:14:23,FLT1000,34.7936,141.6774,37998.61,B782,273.0426,397.4546,826.9029,0.8542
12:14:24,FLT1000,34.7932,141.6753,37998.61,B782,273.405,397.5613,826.9029,0.8542
12:14:25,FLT1000,34.7928,141.6732,37994.71,B782,273.5452,397.6985,827.6986,0.855
12:14:26,FLT1000,34.7924,141.6711,37988.31,B782,273.7164,397.8351,828.0518,0.8554
12:14:27,FLT1000,34.792,141.669,37979.84,B782,273.8335,397.9606,828.371,0.8557
12:14:28,FLT1000,34.7916,141.6669,37969.3,B782,273.9783,398.0682,828.8761,0.8562
12:14:29,FLT1000,34.7912,141.6648,37957.81,B782,274.1452,398.1602,829.0296,0.8564
12:14:30,FLT1000,34.7908,141.6628,37943.56,B782,274.2098,398.2232,828.9468,0.8563
12:14:31,FLT1000,34.7904,141.6606,37927.65,B782,274.3732,398.2693,829.119,0.8565
12:14:32,FLT1000,34.7901,141.6586,37911.43,B782,274.5075,398.3014,829.3775,0.8567
12:14:33,FLT1000,34.7897,141.6565,37892.17,B782,274.6878,398.3311,829.1619,0.8565
12:14:34,FLT1000,34.7893,141.6544,37870.77,B782,274.869,398.372,829.2378,0.8566
12:14:35,FLT1000,34.7889,141.6523,37846.95,B782,275.0442,398.418,829.4509,0.8568
12:14:36,FLT1000,34.7886,141.6502,37821.54,B782,275.1964,398.4703,829.7678,0.8571
12:14:37,FLT1000,34.7882,141.6481,37794.96,B782,275.4169,398.5286,829.8613,0.8572
12:14:38,FLT1000,34.7878,141.646,37767.83,B782,275.7185,398.5806,829.9167,0.8573
12:14:39,FLT1000,34.7874,141.6439,37737.6,B782,275.8568,398.62,829.9433,0.8573
12:14:40,FLT1000,34.7871,141.6418,37709.06,B782,276.0257,398.6302,830.0677,0.8574
12:14:41,FLT1000,34.7867,141.6397,37707.61,B782,276.2232,398.6152,830.1968,0.8576
12:14:42,FLT1000,34.7863,141.6376,37677.18,B782,276.4334,398.5903,830.0889,0.8575
12:14:43,FLT1000,34.786,141.6355,37645.22,B782,276.6473,398.5877,830.375,0.8578
12:14:44,FLT1000,34.7856,141.6334,37610.99,B782,276.9445,398.6118,830.3922,0.8578
12:14:45,FLT1000,34.7852,141.6313,37574.22,B782,277.1472,398.6483,830.5024,0.8579
12:14:46,FLT1000,34.7848,141.6292,37536.32,B782,277.5566,398.7036,830.1861,0.8576
12:14:47,FLT1000,34.7845,141.6271,37497.58,B782,277.7345,398.7701,830.6215,0.858
12:14:48,FLT1000,34.7841,141.625,37455.44,B782,278.1869,398.8566,830.9177,0.8583
12:14:49,FLT1000,34.7837,141.6229,37413.39,B782,278.4557,398.9548,831.3349,0.8587
12:14:50,FLT1000,34.7833,141.6208,37370.93,B782,278.8112,399.0517,831.1269,0.8585
12:14:51,FLT1000,34.783,141.6187,37328.47,B782,279.0888,399.1313,831.569,0.859
12:14:52,FLT1000,34.7826,141.6166,37283.22,B782,279.2322,399.206,831.7503,0.8592
12:14:53,FLT1000,34.7822,141.6145,37239.15,B782,279.7453,399.2795,831.8691,0.8593
12:14:54,FLT1000,34.7819,141.6124,37195.33,B782,280.1544,399.3579,831.9595,0.8594
12:14:55,FLT1000,34.7815,141.6103,37150.07,B782,280.2711,399.4436,831.9637,0.8594
12:14:56,FLT1000,34.7811,141.6082,37107.22,B782,280.78,399.5427,832.4929,0.8599
12:14:57,FLT1000,34.7807,141.6061,37106.48,B782,280.98,399.6527,832.511,0.86
12:14:58,FLT1000,34.7804,141.604,37059.89,B782,281.4544,399.7517,832.4792,0.8599
12:14:59,FLT1000,34.78,141.6019,37014.29,B782,281.7013,399.79,832.87,0.8603
12:15:00,FLT1000,34.7796,141.5998,36969.86,B782,281.7761,399.6986,833.2474,0.8607
12:15:01,FLT1000,34.7792,141.5977,36925.32,B782,281.908,399.4269,832.4135,0.8599
12:15:02,FLT1000,34.7789,141.5956,36881.6,B782,281.8671,399.0094,831.475,0.8588
12:15:03,FLT1000,34.7785,141.5935,36838.37,B782,281.6083,398.5874,830.7129,0.8578
12:15:04,FLT1000,34.7781,141.5914,36797.53,B782,281.528,398.168,829.6435,0.8566
12:15:05,FLT1000,34.7777,141.5893,36754.09,B782,281.3224,397.7527,828.8321,0.8556
12:15:06,FLT1000,34.7774,141.5872,36710.37,B782,281.1455,397.3554,827.7944,0.8543
12:15:07,FLT1000,34.777,141.5851,36670.01,B782,281.1294,396.9758,826.8707,0.8532
12:15:08,FLT1000,34.7766,141.5831,36625.91,B782,280.9425,396.5501,825.9048,0.8521
12:15:09,FLT1000,34.7762,141.581,36582.73,B782,280.9584,396.1346,825.1762,0.8512
12:15:10,FLT1000,34.7759,141.5789,36537.96,B782,280.7244,395.7368,824.3424,0.8501
12:15:11,FLT1000,34.7755,141.5768,36493.93,B782,280.7698,395.3674,823.6238,0.8492
12:15:12,FLT1000,34.7751,141.5747,36450.28,B782,280.5949,394.9722,822.6057,0.848
12:15:13,FLT1000,34.7747,141.5726,36447.99,B782,280.6006,394.6103,822.3864,0.8478
12:15:14,FLT1000,34.7744,141.5706,36403.43,B782,280.4688,394.2875,821.9158,0.8471
12:15:15,FLT1000,34.774,141.5685,36352.8,B782,280.5619,394.0032,820.9129,0.8459
12:15:16,FLT1000,34.7736,141.5664,36300.78,B782,280.4603,393.7146,820.1231,0.8449
12:15:17,FLT1000,34.7733,141.5644,36249.64,B782,280.4649,393.4035,819.5831,0.8442
12:15:18,FLT1000,34.7729,141.5623,36197.6,B782,280.4216,393.0904,819.216,0.8436
12:15:19,FLT1000,34.7725,141.5602,36146.66,B782,280.332,392.7605,817.9731,0.8421
12:15:20,FLT1000,34.7721,141.5582,36094.95,B782,280.3313,392.4319,817.3326,0.8413
12:15:21,FLT1000,34.7718,141.5561,36044.64,B782,280.1533,392.1128,816.4256,0.8401
12:15:22,FLT1000,34.7714,141.554,35995.67,B782,280.083,391.8039,815.8229,0.8393
12:15:23,FLT1000,34.771,141.552,35943.65,B782,280.2033,391.4966,814.9137,0.8382
12:15:24,FLT1000,34.7707,141.5499,35892.27,B782,280.0571,391.1892,814.0494,0.8371
12:15:25,FLT1000,34.7703,141.5479,35842.92,B782,280.0961,390.8822,812.9657,0.8358
12:15:26,FLT1000,34.7699,141.5458,35792.35,B782,279.9239,390.6025,812.3633,0.835
12:15:27,FLT1000,34.7695,141.5438,35741.32,B782,280.0233,390.4952,811.6327,0.8341
12:15:28,FLT1000,34.7692,141.5417,35695.63,B782,280.234,390.681,811.7158,0.834
12:15:29,FLT1000,34.7688,141.5396,35693.41,B782,280.6274,390.8867,811.5254,0.8338
12:15:30,FLT1000,34.7684,141.5376,35645.53,B782,281.0462,391.1749,812.1183,0.8342
12:15:31,FLT1000,34.7681,141.5355,35594.88,B782,281.5136,391.523,812.7542,0.8347
12:15:32,FLT1000,34.7677,141.5335,35544.25,B782,281.9354,391.8907,812.9579,0.8347
12:15:33,FLT1000,34.7673,141.5314,35492.01,B782,282.0996,392.2064,813.3681,0.835
12:15:34,FLT1000,34.767,141.5294,35442.05,B782,282.4618,392.4829,813.9089,0.8353
12:15:35,FLT1000,34.7666,141.5273,35393.3,B782,282.7705,392.7334,814.09,0.8353
12:15:36,FLT1000,34.7662,141.5253,35344.93,B782,282.8634,392.9657,813.9246,0.835
12:15:37,FLT1000,34.7658,141.5232,35296.11,B782,283.2359,393.1901,814.1335,0.835
12:15:38,FLT1000,34.7655,141.5211,35248.28,B782,283.6126,393.4083,814.3435,0.8351
12:15:39,FLT1000,34.7651,141.519,35202.26,B782,283.8283,393.6125,814.5789,0.8351
12:15:40,FLT1000,34.7647,141.517,35153.15,B782,284.2664,393.8137,814.5241,0.8349
12:15:41,FLT1000,34.7643,141.5149,35104.89,B782,284.4362,394.0082,814.6519,0.8349
12:15:42,FLT1000,34.764,141.5128,35058.96,B782,284.5696,394.1997,814.7351,0.8348
12:15:43,FLT1000,34.7636,141.5108,35010.2,B782,284.9665,394.3836,815.0203,0.8349
12:15:44,FLT1000,34.7632,141.5087,35010.2,B782,285.3271,394.5626,815.0203,0.8349
12:15:45,FLT1000,34.7629,141.5066,34963.9,B782,285.5537,394.7458,815.2862,0.835
12:15:46,FLT1000,34.7625,141.5045,34914.4,B782,285.9057,394.9297,815.0889,0.8346
12:15:47,FLT1000,34.7621,141.5024,34866.46,B782,286.1229,395.1098,815.666,0.835
12:15:48,FLT1000,34.7617,141.5004,34817.62,B782,286.4855,395.2938,815.4247,0.8346
12:15:49,FLT1000,34.7614,141.4983,34771.69,B782,286.6361,395.4863,815.8687,0.8349
12:15:50,FLT1000,34.761,141.4962,34721.78,B782,286.8848,395.6788,815.5896,0.8344
12:15:51,FLT1000,34.7606,141.4941,34671.83,B782,287.1003,395.8758,815.6144,0.8343
12:15:52,FLT1000,34.7602,141.4921,34623.47,B782,287.4502,396.0736,815.5745,0.8341
12:15:53,FLT1000,34.7599,141.49,34574.99,B782,287.7564,396.2639,816.1048,0.8344
12:15:54,FLT1000,34.7595,141.4879,34525.58,B782,288.0524,396.4689,816.0941,0.8342
12:15:55,FLT1000,34.7591,141.4858,34476.88,B782,288.3645,396.6695,816.3599,0.8343
12:15:56,FLT1000,34.7587,141.4837,34427.49,B782,288.6152,396.8664,816.6159,0.8344
12:15:57,FLT1000,34.7584,141.4816,34379.49,B782,288.9147,397.0707,816.752,0.8344
12:15:58,FLT1000,34.758,141.4795,34328.18,B782,289.1457,397.2746,816.8623,0.8343
12:15:59,FLT1000,34.7576,141.4775,34277.74,B782,289.482,397.4847,816.9169,0.8342
12:16:00,FLT1000,34.7572,141.4753,34230.48,B782,289.8822,397.6864,817.3448,0.8344
12:16:01,FLT1000,34.7569,141.4733,34229.72,B782,290.0519,397.8927,817.1946,0.8343
12:16:02,FLT1000,34.7565,141.4712,34179.89,B782,290.3077,398.1076,817.066,0.834
12:16:03,FLT1000,34.7561,141.4691,34128.48,B782,290.7025,398.3146,817.404,0.8341
12:16:04,FLT1000,34.7557,141.467,34077.88,B782,291.0258,398.5298,817.4267,0.834
12:16:05,FLT1000,34.7553,141.4649,34027.37,B782,291.2893,398.7361,817.9995,0.8344
12:16:06,FLT1000,34.755,141.4628,33977.62,B782,291.5361,398.9429,817.8855,0.8341
12:16:07,FLT1000,34.7546,141.4607,33928.52,B782,291.7803,399.156,818.0375,0.834
12:16:08,FLT1000,34.7542,141.4586,33876.16,B782,292.015,399.3767,817.7331,0.8335
12:16:09,FLT1000,34.7538,141.4565,33825.64,B782,292.5193,399.57,818.0748,0.8337
12:16:10,FLT1000,34.7534,141.4544,33774.14,B782,292.6683,399.7733,818.1381,0.8336
12:16:11,FLT1000,34.7531,141.4523,33723.49,B782,292.8487,399.9751,818.4338,0.8337
12:16:12,FLT1000,34.7527,141.4502,33672.95,B782,293.2204,400.1885,818.5803,0.8337
12:16:13,FLT1000,34.7523,141.4481,33622.45,B782,293.6053,400.3914,818.573,0.8335
12:16:14,FLT1000,34.7519,141.446,33576.63,B782,293.7217,400.5676,818.6337,0.8334
12:16:15,FLT1000,34.7515,141.4439,33528.24,B782,293.9633,400.7058,818.3822,0.833
12:16:16,FLT1000,34.7512,141.4418,33485.31,B782,294.2155,400.8054,818.5614,0.833
12:16:17,FLT1000,34.7508,141.4397,33483.13,B782,294.3335,400.9019,818.919,0.8333
12:16:18,FLT1000,34.7504,141.4376,33483.13,B782,294.5942,401.0252,818.919,0.8333
12:16:19,FLT1000,34.75,141.4355,33397.96,B782,294.7083,401.1909,818.3712,0.8325
12:16:20,FLT1000,34.7496,141.4333,33357.59,B782,295.0566,401.4234,818.2984,0.8322
12:16:21,FLT1000,34.7492,141.4312,33316.7,B782,295.418,401.6833,818.5421,0.8323
12:16:22,FLT1000,34.7489,141.4291,33277.91,B782,295.6749,401.9443,818.8493,0.8325
12:16:23,FLT1000,34.7485,141.427,33240.86,B782,295.9203,402.2175,819.5463,0.8331
12:16:24,FLT1000,34.7481,141.4249,33205.71,B782,296.1821,402.4991,819.159,0.8326
12:16:25,FLT1000,34.7477,141.4228,33168.75,B782,296.6286,402.7836,819.8638,0.8332
12:16:26,FLT1000,34.7473,141.4207,33133.05,B782,296.7298,403.0575,820.0013,0.8332
12:16:27,FLT1000,34.747,141.4186,33098.33,B782,297.0524,403.3157,820.5182,0.8336
12:16:28,FLT1000,34.7466,141.4164,33065.06,B782,297.2932,403.5552,820.5765,0.8335
12:16:29,FLT1000,34.7462,141.4143,33032.51,B782,297.4896,403.7724,821.0689,0.8339
12:16:30,FLT1000,34.7458,141.4122,32999.72,B782,297.7329,403.9808,820.8672,0.8336
12:16:31,FLT1000,34.7454,141.41,32967.63,B782,298.0794,404.1795,821.3716,0.834
12:16:32,FLT1000,34.745,141.4079,32936.53,B782,298.1052,404.3682,821.1051,0.8336
12:16:33,FLT1000,34.7446,141.4058,32936,B782,298.4181,404.5485,821.1335,0.8336
12:16:34,FLT1000,34.7443,141.4037,32902.2,B782,298.6927,404.7217,821.7243,0.8341
12:16:35,FLT1000,34.7439,141.4016,32869.4,B782,298.956,404.8886,821.6374,0.8339
12:16:36,FLT1000,34.7435,141.3994,32836.93,B782,299.1064,405.0556,821.9668,0.8341
12:16:37,FLT1000,34.7431,141.3973,32804.24,B782,299.3144,405.2127,821.7793,0.8338
12:16:38,FLT1000,34.7427,141.3952,32768.91,B782,299.4782,405.3671,822.3483,0.8342
12:16:39,FLT1000,34.7423,141.393,32734.42,B782,299.7322,405.5233,821.9066,0.8337
12:16:40,FLT1000,34.7419,141.3909,32700.23,B782,300.0273,405.6655,822.6587,0.8343
12:16:41,FLT1000,34.7415,141.3888,32665.04,B782,300.1436,405.8084,822.6605,0.8342
12:16:42,FLT1000,34.7412,141.3866,32631.3,B782,300.3939,405.9417,822.5629,0.834
12:16:43,FLT1000,34.7408,141.3845,32594.41,B782,300.5708,406.0711,822.5045,0.8338
12:16:44,FLT1000,34.7404,141.3824,32559.05,B782,300.8169,406.1885,822.5908,0.8337
12:16:45,FLT1000,34.74,141.3803,32523.38,B782,301.01,406.2892,822.7171,0.8337
12:16:46,FLT1000,34.7396,141.3781,32486.75,B782,301.1879,406.3789,822.9468,0.8338
12:16:47,FLT1000,34.7392,141.376,32450.3,B782,301.2058,406.4492,822.5169,0.8333
12:16:48,FLT1000,34.7388,141.3738,32414.45,B782,301.4936,406.4939,822.7572,0.8334
12:16:49,FLT1000,34.7384,141.3717,32412.61,B782,301.5249,406.5242,822.5097,0.8331
12:16:50,FLT1000,34.738,141.3696,32376.85,B782,301.8524,406.5365,822.7694,0.8333
12:16:51,FLT1000,34.7377,141.3674,32337.72,B782,301.7535,406.5358,822.4555,0.8328
12:16:52,FLT1000,34.7373,141.3653,32298.31,B782,302.0246,406.5193,822.3472,0.8326
12:16:53,FLT1000,34.7369,141.3632,32261.68,B782,302.0825,406.4941,821.8886,0.832
12:16:54,FLT1000,34.7365,141.361,32221.72,B782,302.1906,406.4662,821.9116,0.8319
12:16:55,FLT1000,34.7361,141.3589,32183.06,B782,302.2532,406.4225,821.5093,0.8313
12:16:56,FLT1000,34.7357,141.3568,32143.11,B782,302.3913,406.3624,821.335,0.831
12:16:57,FLT1000,34.7353,141.3546,32103.72,B782,302.4453,406.3037,820.8886,0.8304
12:16:58,FLT1000,34.7349,141.3525,32065.1,B782,302.643,406.2277,820.7065,0.8301
12:16:59,FLT1000,34.7345,141.3504,32065.1,B782,302.6047,406.1505,820.7065,0.8301
12:17:00,FLT1000,34.7342,141.3482,31987.75,B782,302.7759,406.0694,820.2029,0.8293
12:17:01,FLT1000,34.7338,141.3461,31948.66,B782,302.6102,405.9894,819.6025,0.8286
12:17:02,FLT1000,34.7334,141.3439,31909.25,B782,302.703,405.9035,819.2086,0.828
12:17:03,FLT1000,34.733,141.3418,31870.47,B782,302.7546,405.8073,818.9753,0.8276
12:17:04,FLT1000,34.7326,141.3397,31833.67,B782,302.8375,405.7125,818.6033,0.8271
12:17:05,FLT1000,34.7322,141.3376,31831.78,B782,302.8965,405.61,818.6491,0.8272
12:17:06,FLT1000,34.7318,141.3354,31792.75,B782,303.0042,405.5016,818.102,0.8265
12:17:07,FLT1000,34.7314,141.3333,31754.59,B782,303.004,405.3886,817.8302,0.8261
12:17:08,FLT1000,34.731,141.3312,31717.36,B782,303.089,405.2704,817.6044,0.8257
12:17:09,FLT1000,34.7306,141.329,31678.71,B782,302.9093,405.1478,817.3137,0.8253
12:17:10,FLT1000,34.7303,141.3269,31641.68,B782,303.0511,405.0156,816.8056,0.8247
12:17:11,FLT1000,34.7299,141.3248,31605.71,B782,303.0214,404.8701,816.0829,0.8238
12:17:12,FLT1000,34.7295,141.3227,31570.07,B782,303.0278,404.721,816.1102,0.8237
12:17:13,FLT1000,34.7291,141.3205,31532.73,B782,303.2044,404.5709,815.4029,0.8229
12:17:14,FLT1000,34.7287,141.3184,31495.61,B782,303.0039,404.4222,814.9554,0.8223
12:17:15,FLT1000,34.7283,141.3163,31459.76,B782,303.0264,404.2724,814.4619,0.8217
12:17:16,FLT1000,34.7279,141.3142,31423.55,B782,303.0769,404.1218,814.1732,0.8212
12:17:17,FLT1000,34.7275,141.312,31387.88,B782,303.0455,403.967,813.3797,0.8203
12:17:18,FLT1000,34.7272,141.3099,31350.65,B782,303.0955,403.8027,813.3535,0.8202
12:17:19,FLT1000,34.7268,141.3078,31314.33,B782,303.1413,403.6404,812.7222,0.8194
12:17:20,FLT1000,34.7264,141.3057,31280.53,B782,302.9454,403.4685,811.8179,0.8184
12:17:21,FLT1000,34.726,141.3036,31278.78,B782,303.0473,403.2976,812.1025,0.8186
12:17:22,FLT1000,34.7256,141.3014,31243.48,B782,302.9725,403.1217,811.7914,0.8182
12:17:23,FLT1000,34.7252,141.2993,31209.58,B782,303.032,402.9424,810.976,0.8173
12:17:24,FLT1000,34.7248,141.2972,31173.55,B782,302.9557,402.762,810.6748,0.8168
12:17:25,FLT1000,34.7244,141.2951,31139.36,B782,303.0511,402.5766,809.8912,0.8159
12:17:26,FLT1000,34.724,141.293,31103.57,B782,302.9286,402.3943,809.7108,0.8156
12:17:27,FLT1000,34.7237,141.2909,31068.43,B782,303.0112,402.2044,809.2375,0.815
12:17:28,FLT1000,34.7233,141.2888,31035.19,B782,302.991,402.0167,808.736,0.8144
12:17:29,FLT1000,34.7229,141.2867,30999.79,B782,302.8026,401.8215,807.9852,0.8135
12:17:30,FLT1000,34.7225,141.2845,30965.56,B782,302.8962,401.6281,807.5015,0.8129
12:17:31,FLT1000,34.7221,141.2824,30929.77,B782,302.8791,401.4357,807.1304,0.8124
12:17:32,FLT1000,34.7217,141.2803,30894.89,B782,302.8392,401.245,806.7883,0.812
12:17:33,FLT1000,34.7213,141.2782,30859.55,B782,302.7159,401.053,806.2765,0.8113
12:17:34,FLT1000,34.721,141.2761,30826.44,B782,302.6471,400.8551,805.5562,0.8105
12:17:35,FLT1000,34.7206,141.274,30790.44,B782,302.8086,400.6684,805.2732,0.8101
12:17:36,FLT1000,34.7202,141.2719,30756.16,B782,302.6445,400.475,804.4826,0.8092
12:17:37,FLT1000,34.7198,141.2698,30754.44,B782,302.6357,400.2846,804.4112,0.8091
12:17:38,FLT1000,34.7194,141.2677,30719.68,B782,302.5953,400.0948,804.0013,0.8086
12:17:39,FLT1000,34.719,141.2656,30684.42,B782,302.5651,399.9034,803.6154,0.8081
12:17:40,FLT1000,34.7186,141.2635,30649.75,B782,302.6237,399.71,802.926,0.8072
12:17:41,FLT1000,34.7183,141.2614,30616.32,B782,302.5124,399.5165,802.4886,0.8067
12:17:42,FLT1000,34.7179,141.2593,30580.14,B782,302.5376,399.3277,801.771,0.8059
12:17:43,FLT1000,34.7175,141.2572,30547.03,B782,302.614,399.1309,801.736,0.8057
12:17:44,FLT1000,34.7171,141.2551,30511.17,B782,302.4242,398.9333,800.9253,0.8048
12:17:45,FLT1000,34.7167,141.253,30476.92,B782,302.4621,398.7416,800.3891,0.8041
12:17:46,FLT1000,34.7163,141.2509,30443.64,B782,302.3485,398.5467,800.2756,0.8039
12:17:47,FLT1000,34.716,141.2489,30408.77,B782,302.2786,398.3548,799.39,0.8029
12:17:48,FLT1000,34.7156,141.2467,30372.83,B782,302.3196,398.1665,798.8249,0.8022
12:17:49,FLT1000,34.7152,141.2446,30337.45,B782,302.2853,397.9726,798.3033,0.8015
12:17:50,FLT1000,34.7148,141.2426,30302.03,B782,302.2081,397.7841,797.6609,0.8008
12:17:51,FLT1000,34.7144,141.2405,30267.25,B782,302.1631,397.5976,797.2479,0.8003
12:17:52,FLT1000,34.714,141.2384,30233.57,B782,302.3036,397.4082,797.127,0.8
12:17:53,FLT1000,34.7136,141.2363,30233.57,B782,302.0504,397.2221,797.127,0.8
12:17:54,FLT1000,34.7133,141.2342,30197.25,B782,302.1696,397.0326,796.1803,0.7989
12:17:55,FLT1000,34.7129,141.2321,30162.68,B782,302.1152,396.8495,795.8975,0.7985
12:17:56,FLT1000,34.7125,141.2301,30127.59,B782,302.2369,396.6636,795.4597,0.798
12:17:57,FLT1000,34.7121,141.228,30093.03,B782,302.1162,396.4795,795.0732,0.7975
12:17:58,FLT1000,34.7117,141.2259,30059.65,B782,302.0072,396.2951,794.065,0.7964
12:17:59,FLT1000,34.7114,141.2238,30023.94,B782,301.9601,396.1114,793.6845,0.7959
12:18:00,FLT1000,34.711,141.2217,29990.66,B782,301.9906,395.9277,793.2505,0.7953
12:18:01,FLT1000,34.7106,141.2197,29954.69,B782,301.881,395.7389,793.1276,0.7951
12:18:02,FLT1000,34.7102,141.2176,29919.21,B782,301.9564,395.5557,792.3151,0.7941
12:18:03,FLT1000,34.7098,141.2155,29885.49,B782,301.84,395.3717,792.1235,0.7938
12:18:04,FLT1000,34.7094,141.2134,29849.6,B782,301.8287,395.1876,791.3953,0.793
12:18:05,FLT1000,34.7091,141.2114,29815.39,B782,301.8776,395.0082,791.0317,0.7925
12:18:06,FLT1000,34.7087,141.2093,29779.06,B782,301.824,394.8309,790.1641,0.7915
12:18:07,FLT1000,34.7083,141.2072,29744.43,B782,301.825,394.6456,789.9139,0.7912
12:18:08,FLT1000,34.7079,141.2051,29744.43,B782,301.6943,394.4676,789.9139,0.7912
12:18:09,FLT1000,34.7075,141.2031,29709.76,B782,301.8952,394.2868,789.1174,0.7902
12:18:10,FLT1000,34.7072,141.201,29676.37,B782,301.8212,394.1027,789.3356,0.7904
12:18:11,FLT1000,34.7068,141.1989,29640.78,B782,301.7724,393.9271,788.7532,0.7897
12:18:12,FLT1000,34.7064,141.1969,29605.84,B782,301.6467,393.7437,788.0967,0.7889
12:18:13,FLT1000,34.706,141.1948,29570.87,B782,301.641,393.5664,787.7475,0.7884
12:18:14,FLT1000,34.7056,141.1927,29536.6,B782,301.7199,393.3862,786.8255,0.7874
12:18:15,FLT1000,34.7053,141.1907,29501.81,B782,301.5396,393.206,786.592,0.787
12:18:16,FLT1000,34.7049,141.1886,29468.74,B782,301.6223,393.0243,785.6114,0.7859
12:18:17,FLT1000,34.7045,141.1865,29432.85,B782,301.646,392.8454,785.6756,0.7859
12:18:18,FLT1000,34.7041,141.1845,29398.62,B782,301.5525,392.6651,785.173,0.7853
12:18:19,FLT1000,34.7037,141.1824,29362.77,B782,301.6246,392.4875,784.8507,0.7848
12:18:20,FLT1000,34.7034,141.1804,29327.52,B782,301.5909,392.3023,784.1678,0.784
12:18:21,FLT1000,34.703,141.1783,29294.04,B782,301.4543,392.1297,783.6889,0.7835
12:18:22,FLT1000,34.7026,141.1762,29259.56,B782,301.4343,391.9494,783.0447,0.7827
12:18:23,FLT1000,34.7022,141.1742,29223.88,B782,301.526,391.773,782.722,0.7823
12:18:24,FLT1000,34.7019,141.1721,29190.47,B782,301.3086,391.5913,781.9478,0.7814
12:18:25,FLT1000,34.7015,141.1701,29188.81,B782,301.4126,391.4219,782.0984,0.7815
12:18:26,FLT1000,34.7011,141.168,29154.35,B782,301.4124,391.2489,781.5578,0.7809
12:18:27,FLT1000,34.7007,141.166,29119.52,B782,301.2373,391.0691,781.0717,0.7803
12:18:28,FLT1000,34.7003,141.1639,29086.41,B782,301.3176,390.8927,780.6105,0.7797
12:18:29,FLT1000,34.7,141.1619,29050.48,B782,301.4167,390.7133,780.394,0.7794
12:18:30,FLT1000,34.6996,141.1598,29016.32,B782,301.3518,390.5428,779.6916,0.7786
12:18:31,FLT1000,34.6992,141.1578,28982.32,B782,301.172,390.3643,779.4174,0.7782
